brand,customer_segment,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Apple,In-Store Regular,Shop & Save Spectacular,193123.80,73,2645.53,503.16,4991.97
Apple,In-Store Regular,Smart Shopper Week,166440.36,60,2774.01,625.87,4939.78
Apple,In-Store Regular,Spring Refresh Event,235939.89,80,2949.25,513.21,4891.43
Apple,In-Store Regular,Spring Splash Discounts,189236.91,66,2867.23,586.22,4952.97
Apple,In-Store Regular,Summer Sizzle Promo,192047.55,67,2866.38,501.20,4995.70
Apple,In-Store Regular,Super Savings Week,184890.64,70,2641.29,702.03,4886.93
Apple,In-Store Regular,Ultimate Value Event,223693.87,79,2831.57,550.76,4927.08
Apple,In-Store Regular,VIP Access Sale,218666.85,71,3079.81,593.55,4873.82
Apple,In-Store Regular,Weekend Warrior Specials,215557.35,77,2799.45,524.39,4938.61
Apple,In-Store Regular,Winter Clearance Carnival,186894.20,67,2789.47,620.68,4798.89
Apple,In-Store Regular,Winter Wonders Sale,179903.20,68,2645.64,585.97,4962.99
Apple,Loyal Customer,12 Days of Deals,153311.40,53,2892.67,634.51,4776.26
Apple,Loyal Customer,Autumn Deals Drive,187718.78,69,2720.56,589.61,4924.18
Apple,Loyal Customer,BOGO Blitz,170496.80,69,2470.97,528.94,4998.43
Apple,Loyal Customer,Back to School Boost,133871.03,50,2677.42,613.15,4728.82
Apple,Loyal Customer,Birthday Bash Sale,194837.57,71,2744.19,530.70,4995.40
Apple,Loyal Customer,Black Friday Blowout,182207.74,64,2847.00,684.32,4980.78
Apple,Loyal Customer,Cart Crasher Campaign,160860.78,57,2822.12,580.80,4893.72
Apple,Loyal Customer,Cashback Carnival,178299.46,67,2661.19,604.06,4988.77
Apple,Loyal Customer,Clearance Countdown,199338.05,69,2888.96,533.77,4889.26
Apple,Loyal Customer,Countdown to Savings,168540.53,62,2718.40,511.63,4966.84
Apple,Loyal Customer,Customer Appreciation Week,204571.29,72,2841.27,517.88,4983.41
Apple,Loyal Customer,Cyber Monday Mania,157065.26,55,2855.73,606.82,4984.30
Apple,Loyal Customer,Deal of the Month,222705.15,77,2892.27,678.50,4991.67
Apple,Loyal Customer,Double Points Bonanza,176891.43,65,2721.41,579.52,4957.21
Apple,Loyal Customer,Early Bird Specials,158196.72,57,2775.38,541.70,4973.65
Apple,Loyal Customer,End of Season Sale,161203.72,58,2779.37,525.39,4956.16
Apple,Loyal Customer,Exclusive Insider Offers,205298.43,77,2666.21,528.96,4891.79
Apple,Loyal Customer,Festive Fever Promo,157855.66,65,2428.55,521.00,4962.22
Apple,Loyal Customer,Final Call Frenzy,197084.26,72,2737.28,523.38,4992.74
Apple,Loyal Customer,Flash Frenzy Friday,153438.38,61,2515.38,509.18,4938.80
Apple,Loyal Customer,"Gift More, Spend Less",160189.97,59,2715.08,513.99,4961.47
Apple,Loyal Customer,Golden Hour Bargains,161261.86,53,3042.68,898.07,4930.02
Apple,Loyal Customer,Green Weekend Deals,151794.48,57,2663.06,589.17,4964.11
Apple,Loyal Customer,Happy Hour Discounts,179749.13,62,2899.18,552.32,4961.42
Apple,Loyal Customer,Holiday Shopping Rush,164885.40,55,2997.92,612.81,4975.71
Apple,Loyal Customer,Hot Picks Promo,191486.96,70,2735.53,505.53,4883.03
Apple,Loyal Customer,Instant Gratification Sale,172835.20,71,2434.30,510.27,4925.23
Apple,Loyal Customer,Limited Time Treasures,182831.66,67,2728.83,559.09,4838.89
Apple,Loyal Customer,Loyalty Rewards Blast,192740.66,65,2965.24,508.20,4896.51
Apple,Loyal Customer,Mega Weekend Bonanza,179524.19,66,2720.06,504.97,4842.43
Apple,Loyal Customer,Mid-Year Madness,168019.53,64,2625.31,532.41,4993.10
Apple,Loyal Customer,Midnight Madness,218092.80,71,3071.73,514.32,4999.83
Apple,Loyal Customer,Mystery Discount Days,184702.20,67,2756.75,536.13,4986.37
Apple,Loyal Customer,New Arrival Showcase,194270.73,76,2556.19,519.44,4961.19
Apple,Loyal Customer,New Product Launch Promo,200620.29,74,2711.08,562.42,4973.77
Apple,Loyal Customer,New Year Kickoff,196616.85,72,2730.79,569.98,4877.01
Apple,Loyal Customer,Price Drop Parade,192299.87,60,3205.00,671.28,4926.76
Apple,Loyal Customer,Red Tag Clearance,155409.77,55,2825.63,514.32,4784.51
Apple,Loyal Customer,Seasonal Surprise Box,203184.73,70,2902.64,582.98,4907.28
Apple,Loyal Customer,Shop & Save Spectacular,169242.03,61,2774.46,544.21,4957.04
Apple,Loyal Customer,Smart Shopper Week,152962.82,60,2549.38,614.80,4977.85
Apple,Loyal Customer,Spring Refresh Event,186198.80,61,3052.44,509.43,4998.88
Apple,Loyal Customer,Spring Splash Discounts,195710.08,70,2795.86,508.55,4933.17
Apple,Loyal Customer,Summer Sizzle Promo,193040.01,67,2881.19,510.80,4982.47
Apple,Loyal Customer,Super Savings Week,193255.11,64,3019.61,713.94,4987.93
Apple,Loyal Customer,Ultimate Value Event,190827.63,66,2891.33,554.83,4999.80
Apple,Loyal Customer,VIP Access Sale,175194.21,69,2539.05,522.89,4993.82
Apple,Loyal Customer,Weekend Warrior Specials,228930.56,73,3136.04,509.48,4941.72
Apple,Loyal Customer,Winter Clearance Carnival,185039.60,66,2803.63,539.57,4982.10
Apple,Loyal Customer,Winter Wonders Sale,140732.60,54,2606.16,579.35,4988.84
Apple,Occasional Shopper,12 Days of Deals,202644.71,80,2533.06,510.31,4956.65
Apple,Occasional Shopper,Autumn Deals Drive,202184.21,71,2847.66,616.79,4985.10
Apple,Occasional Shopper,BOGO Blitz,167129.94,67,2494.48,558.22,4767.23
Apple,Occasional Shopper,Back to School Boost,176857.61,63,2807.26,559.19,4963.15
Apple,Occasional Shopper,Birthday Bash Sale,156140.48,59,2646.45,534.39,4705.42
Apple,Occasional Shopper,Black Friday Blowout,189416.66,70,2705.95,594.21,4955.85
Apple,Occasional Shopper,Cart Crasher Campaign,170132.16,64,2658.32,512.07,4887.13
Apple,Occasional Shopper,Cashback Carnival,190629.81,70,2723.28,500.55,4986.61
Apple,Occasional Shopper,Clearance Countdown,148281.84,55,2696.03,557.46,4960.06
Apple,Occasional Shopper,Countdown to Savings,152484.26,60,2541.40,618.71,4798.69
Apple,Occasional Shopper,Customer Appreciation Week,175936.10,64,2749.00,571.26,4996.83
Apple,Occasional Shopper,Cyber Monday Mania,173112.49,68,2545.77,535.88,4952.76
Apple,Occasional Shopper,Deal of the Month,217860.35,74,2944.06,655.22,4997.93
Apple,Occasional Shopper,Double Points Bonanza,135332.05,49,2761.88,637.32,4962.94
Apple,Occasional Shopper,Early Bird Specials,181138.14,71,2551.24,523.17,4945.36
Apple,Occasional Shopper,End of Season Sale,178278.80,63,2829.82,581.77,4949.54
Apple,Occasional Shopper,Exclusive Insider Offers,177422.17,69,2571.34,536.56,4982.45
Apple,Occasional Shopper,Festive Fever Promo,152360.46,55,2770.19,527.15,4994.26
Apple,Occasional Shopper,Final Call Frenzy,159735.60,61,2618.62,512.06,4909.71
Apple,Occasional Shopper,Flash Frenzy Friday,182186.20,62,2938.49,505.17,4990.08
Apple,Occasional Shopper,"Gift More, Spend Less",161018.37,58,2776.18,519.09,4956.17
Apple,Occasional Shopper,Golden Hour Bargains,175886.02,62,2836.87,664.31,4996.32
Apple,Occasional Shopper,Green Weekend Deals,174462.42,58,3007.97,573.88,4941.41
Apple,Occasional Shopper,Happy Hour Discounts,179609.25,64,2806.39,532.22,4971.25
Apple,Occasional Shopper,Holiday Shopping Rush,210559.22,76,2770.52,500.26,4991.74
Apple,Occasional Shopper,Hot Picks Promo,218815.69,82,2668.48,594.98,4932.84
Apple,Occasional Shopper,Instant Gratification Sale,229358.15,74,3099.43,544.57,4896.37
Apple,Occasional Shopper,Limited Time Treasures,177148.90,71,2495.05,536.32,4883.64
Apple,Occasional Shopper,Loyalty Rewards Blast,176406.12,64,2756.35,567.44,4869.49
Apple,Occasional Shopper,Mega Weekend Bonanza,183751.81,71,2588.05,511.57,4899.65
Apple,Occasional Shopper,Mid-Year Madness,181185.00,63,2875.95,594.94,4927.50
Apple,Occasional Shopper,Midnight Madness,174087.49,63,2763.29,542.11,4791.09
Apple,Occasional Shopper,Mystery Discount Days,209308.65,76,2754.06,572.94,4989.07
Apple,Occasional Shopper,New Arrival Showcase,204345.99,73,2799.26,524.74,4965.90
Apple,Occasional Shopper,New Product Launch Promo,225088.56,78,2885.75,512.83,4905.25
Apple,Occasional Shopper,New Year Kickoff,195630.88,67,2919.86,527.88,4976.95
Apple,Occasional Shopper,Price Drop Parade,202019.71,66,3060.90,644.99,4878.17
Apple,Occasional Shopper,Red Tag Clearance,178437.53,66,2703.60,550.72,4707.33
Apple,Occasional Shopper,Seasonal Surprise Box,227987.67,73,3123.12,509.83,4997.26
Apple,Occasional Shopper,Shop & Save Spectacular,217681.31,82,2654.65,577.25,4979.44
Apple,Occasional Shopper,Smart Shopper Week,171519.76,60,2858.66,504.91,4914.25
Apple,Occasional Shopper,Spring Refresh Event,232528.18,80,2906.60,557.29,4980.66
Apple,Occasional Shopper,Spring Splash Discounts,202737.35,72,2815.80,562.52,4890.82
Apple,Occasional Shopper,Summer Sizzle Promo,150186.99,57,2634.86,510.94,4988.14
Apple,Occasional Shopper,Super Savings Week,170272.77,65,2619.58,635.84,4971.00
Apple,Occasional Shopper,Ultimate Value Event,214952.26,67,3208.24,683.68,4987.50
Apple,Occasional Shopper,VIP Access Sale,203591.70,70,2908.45,684.65,4965.04
Apple,Occasional Shopper,Weekend Warrior Specials,184558.58,68,2714.10,510.55,4880.85
Apple,Occasional Shopper,Winter Clearance Carnival,208022.14,77,2701.59,513.61,4871.86
Apple,Occasional Shopper,Winter Wonders Sale,219008.78,82,2670.84,544.90,4989.20
Apple,Online Shopper,12 Days of Deals,212688.67,75,2835.85,552.29,4970.33
Apple,Online Shopper,Autumn Deals Drive,183418.19,67,2737.58,547.15,4971.89
Apple,Online Shopper,BOGO Blitz,174180.47,68,2561.48,579.56,4778.44
Apple,Online Shopper,Back to School Boost,180490.37,62,2911.13,636.94,4988.38
Apple,Online Shopper,Birthday Bash Sale,159396.27,60,2656.60,526.91,4976.43
Apple,Online Shopper,Black Friday Blowout,149185.12,58,2572.16,521.24,4955.38
Apple,Online Shopper,Cart Crasher Campaign,180993.55,65,2784.52,577.45,4998.84
Apple,Online Shopper,Cashback Carnival,244203.06,91,2683.55,525.06,4904.22
Apple,Online Shopper,Clearance Countdown,166089.35,60,2768.16,510.87,4921.18
Apple,Online Shopper,Countdown to Savings,194733.13,69,2822.22,558.23,4989.36
Apple,Online Shopper,Customer Appreciation Week,158946.85,59,2694.01,755.99,4881.95
Apple,Online Shopper,Cyber Monday Mania,151799.55,58,2617.23,518.12,4990.26
Apple,Online Shopper,Deal of the Month,193888.58,76,2551.17,581.47,4799.00
Apple,Online Shopper,Double Points Bonanza,212546.90,76,2796.67,522.75,4964.53
Apple,Online Shopper,Early Bird Specials,170255.22,68,2503.75,554.99,4840.69
Apple,Online Shopper,End of Season Sale,176103.81,62,2840.38,527.68,4995.06
Apple,Online Shopper,Exclusive Insider Offers,222784.79,73,3051.85,609.15,4992.73
Apple,Online Shopper,Festive Fever Promo,156630.33,62,2526.30,501.00,4929.15
Apple,Online Shopper,Final Call Frenzy,176023.53,63,2794.02,726.87,4911.69
Apple,Online Shopper,Flash Frenzy Friday,136212.65,50,2724.25,566.53,4852.27
Apple,Online Shopper,"Gift More, Spend Less",166470.86,66,2522.29,542.77,4828.97
Apple,Online Shopper,Golden Hour Bargains,196676.07,73,2694.19,512.23,4973.66
Apple,Online Shopper,Green Weekend Deals,235813.60,81,2911.28,517.70,4971.54
Apple,Online Shopper,Happy Hour Discounts,193529.89,70,2764.71,547.60,4927.11
Apple,Online Shopper,Holiday Shopping Rush,201741.98,68,2966.79,724.79,4988.74
Apple,Online Shopper,Hot Picks Promo,207985.73,73,2849.12,525.81,4929.93
Apple,Online Shopper,Instant Gratification Sale,204942.64,76,2696.61,501.85,4996.98
Apple,Online Shopper,Limited Time Treasures,171751.30,60,2862.52,520.41,4880.99
Apple,Online Shopper,Loyalty Rewards Blast,185357.10,76,2438.91,513.80,4878.36
Apple,Online Shopper,Mega Weekend Bonanza,162905.93,60,2715.10,542.35,4956.74
Apple,Online Shopper,Mid-Year Madness,162181.71,61,2658.72,536.76,4912.87
Apple,Online Shopper,Midnight Madness,170812.15,64,2668.94,565.55,4588.07
Apple,Online Shopper,Mystery Discount Days,171282.36,61,2807.91,500.77,4911.77
Apple,Online Shopper,New Arrival Showcase,222556.78,72,3091.07,597.73,4961.78
Apple,Online Shopper,New Product Launch Promo,196681.04,82,2398.55,511.01,4907.53
Apple,Online Shopper,New Year Kickoff,202868.42,73,2779.02,503.50,4971.73
Apple,Online Shopper,Price Drop Parade,198376.99,68,2917.31,541.45,4871.12
Apple,Online Shopper,Red Tag Clearance,202020.49,74,2730.01,535.93,4980.72
Apple,Online Shopper,Seasonal Surprise Box,206181.06,75,2749.08,500.70,4917.93
Apple,Online Shopper,Shop & Save Spectacular,145808.59,56,2603.72,659.43,4994.26
Apple,Online Shopper,Smart Shopper Week,180014.42,74,2432.63,654.43,4750.12
Apple,Online Shopper,Spring Refresh Event,158005.35,56,2821.52,666.38,4997.20
Apple,Online Shopper,Spring Splash Discounts,170231.91,55,3095.13,775.72,4937.18
Apple,Online Shopper,Summer Sizzle Promo,163019.77,55,2964.00,533.54,4902.99
Apple,Online Shopper,Super Savings Week,172861.71,67,2580.03,560.61,4889.16
Apple,Online Shopper,Ultimate Value Event,154368.33,55,2806.70,617.11,4998.93
Apple,Online Shopper,VIP Access Sale,183416.11,66,2779.03,583.11,4960.73
Apple,Online Shopper,Weekend Warrior Specials,168376.65,60,2806.28,598.84,4940.93
Apple,Online Shopper,Winter Clearance Carnival,178254.84,71,2510.63,521.11,4995.16
Apple,Online Shopper,Winter Wonders Sale,162839.07,56,2907.84,601.33,4964.53
Apple,Premium Shopper,12 Days of Deals,209632.45,71,2952.57,708.68,4956.22
Apple,Premium Shopper,Autumn Deals Drive,168908.32,62,2724.33,535.79,4861.19
Apple,Premium Shopper,BOGO Blitz,204120.02,72,2835.00,507.85,4916.26
Apple,Premium Shopper,Back to School Boost,155067.96,64,2422.94,530.14,4850.37
Apple,Premium Shopper,Birthday Bash Sale,181029.15,60,3017.15,540.73,4935.82
Apple,Premium Shopper,Black Friday Blowout,177070.69,61,2902.80,562.13,4982.42
Apple,Premium Shopper,Cart Crasher Campaign,189579.98,72,2633.06,531.59,4862.32
Apple,Premium Shopper,Cashback Carnival,175955.27,58,3033.71,562.52,4909.04
Apple,Premium Shopper,Clearance Countdown,182866.44,69,2650.24,548.24,4912.03
Apple,Premium Shopper,Countdown to Savings,199677.72,76,2627.34,628.15,4929.75
Apple,Premium Shopper,Customer Appreciation Week,208285.63,74,2814.67,507.42,4962.63
Apple,Premium Shopper,Cyber Monday Mania,166115.28,65,2555.62,526.23,4970.73
Apple,Premium Shopper,Deal of the Month,189553.22,65,2916.20,520.13,4954.01
Apple,Premium Shopper,Double Points Bonanza,190868.74,68,2806.89,509.10,4980.94
Apple,Premium Shopper,Early Bird Specials,165971.12,58,2861.57,525.72,4982.24
Apple,Premium Shopper,End of Season Sale,200668.43,72,2787.06,504.05,4911.34
Apple,Premium Shopper,Exclusive Insider Offers,185517.75,65,2854.12,559.53,4985.88
Apple,Premium Shopper,Festive Fever Promo,185302.47,64,2895.35,524.53,4787.91
Apple,Premium Shopper,Final Call Frenzy,189060.08,72,2625.83,526.03,4946.54
Apple,Premium Shopper,Flash Frenzy Friday,201905.83,74,2728.46,592.00,4949.47
Apple,Premium Shopper,"Gift More, Spend Less",188631.26,73,2583.99,508.46,4842.27
Apple,Premium Shopper,Golden Hour Bargains,231900.47,82,2828.05,729.69,4995.98
Apple,Premium Shopper,Green Weekend Deals,134615.50,52,2588.76,629.03,4986.11
Apple,Premium Shopper,Happy Hour Discounts,207399.74,76,2728.94,532.66,4985.69
Apple,Premium Shopper,Holiday Shopping Rush,176843.57,68,2600.64,516.51,4787.76
Apple,Premium Shopper,Hot Picks Promo,163810.92,59,2776.46,620.38,4967.95
Apple,Premium Shopper,Instant Gratification Sale,157985.36,65,2430.54,585.02,4977.85
Apple,Premium Shopper,Limited Time Treasures,175235.21,64,2738.05,502.69,4977.48
Apple,Premium Shopper,Loyalty Rewards Blast,167921.42,63,2665.42,575.02,4940.07
Apple,Premium Shopper,Mega Weekend Bonanza,204966.17,76,2696.92,621.69,4977.51
Apple,Premium Shopper,Mid-Year Madness,166866.56,59,2828.25,662.57,4871.36
Apple,Premium Shopper,Midnight Madness,160826.05,59,2725.87,537.46,4982.21
Apple,Premium Shopper,Mystery Discount Days,202910.50,65,3121.70,602.24,4953.93
Apple,Premium Shopper,New Arrival Showcase,192254.76,71,2707.81,540.04,4995.38
Apple,Premium Shopper,New Product Launch Promo,125193.42,51,2454.77,603.90,4973.07
Apple,Premium Shopper,New Year Kickoff,198440.75,73,2718.37,677.26,4966.50
Apple,Premium Shopper,Price Drop Parade,133637.21,52,2569.95,534.32,4972.74
Apple,Premium Shopper,Red Tag Clearance,203244.54,72,2822.84,544.24,4991.96
Apple,Premium Shopper,Seasonal Surprise Box,168331.29,66,2550.47,579.58,4841.81
Apple,Premium Shopper,Shop & Save Spectacular,169826.54,60,2830.44,600.46,4813.54
Apple,Premium Shopper,Smart Shopper Week,235017.96,82,2866.07,536.06,4942.02
Apple,Premium Shopper,Spring Refresh Event,180842.51,67,2699.14,509.24,4903.47
Apple,Premium Shopper,Spring Splash Discounts,171452.54,62,2765.36,848.22,4886.04
Apple,Premium Shopper,Summer Sizzle Promo,195936.95,67,2924.43,607.77,4969.25
Apple,Premium Shopper,Super Savings Week,179753.36,66,2723.54,544.30,4996.76
Apple,Premium Shopper,Ultimate Value Event,135365.24,52,2603.18,541.37,4949.42
Apple,Premium Shopper,VIP Access Sale,155437.89,61,2548.16,503.41,4936.06
Apple,Premium Shopper,Weekend Warrior Specials,152678.96,59,2587.78,541.17,4844.08
Apple,Premium Shopper,Winter Clearance Carnival,185525.76,75,2473.68,535.73,4983.88
Apple,Premium Shopper,Winter Wonders Sale,191067.91,68,2809.82,708.05,4958.40
Bosch,Budget Shopper,12 Days of Deals,177592.24,66,2690.79,565.18,4784.24
Bosch,Budget Shopper,Autumn Deals Drive,190995.75,68,2808.76,506.50,4989.53
Bosch,Budget Shopper,BOGO Blitz,176653.35,68,2597.84,531.42,4968.29
Bosch,Budget Shopper,Back to School Boost,171986.61,67,2566.96,516.87,4883.82
Bosch,Budget Shopper,Birthday Bash Sale,178094.38,62,2872.49,544.66,4944.31
Bosch,Budget Shopper,Black Friday Blowout,149131.26,54,2761.69,508.64,4939.15
Bosch,Budget Shopper,Cart Crasher Campaign,172924.64,65,2660.38,573.46,4979.99
Bosch,Budget Shopper,Cashback Carnival,229230.36,85,2696.83,629.50,4908.37
Bosch,Budget Shopper,Clearance Countdown,188940.35,73,2588.22,598.64,4773.36
Bosch,Budget Shopper,Countdown to Savings,193063.00,72,2681.43,543.01,4802.70
Bosch,Budget Shopper,Customer Appreciation Week,160580.25,61,2632.46,528.70,4879.40
Bosch,Budget Shopper,Cyber Monday Mania,209691.02,72,2912.38,502.91,4976.81
Bosch,Budget Shopper,Deal of the Month,174141.75,61,2854.78,778.00,4950.96
Bosch,Budget Shopper,Double Points Bonanza,213760.90,76,2812.64,503.85,4922.42
Bosch,Budget Shopper,Early Bird Specials,160143.73,59,2714.30,598.24,4918.29
Bosch,Budget Shopper,End of Season Sale,238551.16,83,2874.11,630.11,4999.19
Bosch,Budget Shopper,Exclusive Insider Offers,213111.51,80,2663.89,530.40,4986.50
Bosch,Budget Shopper,Festive Fever Promo,153927.94,62,2482.71,500.98,4914.20
Bosch,Budget Shopper,Final Call Frenzy,162486.87,57,2850.65,527.74,4973.19
Bosch,Budget Shopper,Flash Frenzy Friday,216912.27,77,2817.04,526.39,4987.57
Bosch,Budget Shopper,"Gift More, Spend Less",179458.38,64,2804.04,531.30,4921.84
Bosch,Budget Shopper,Golden Hour Bargains,147534.58,56,2634.55,500.71,4938.92
Bosch,Budget Shopper,Green Weekend Deals,224652.83,78,2880.16,506.97,4996.73
Bosch,Budget Shopper,Happy Hour Discounts,205231.67,66,3109.57,585.81,4994.19
Bosch,Budget Shopper,Holiday Shopping Rush,201458.11,72,2798.03,547.73,4936.65
Bosch,Budget Shopper,Hot Picks Promo,171392.65,66,2596.86,503.76,4988.48
Bosch,Budget Shopper,Instant Gratification Sale,155363.03,51,3046.33,533.45,4803.17
Bosch,Budget Shopper,Limited Time Treasures,243558.65,91,2676.47,530.51,4885.29
Bosch,Budget Shopper,Loyalty Rewards Blast,208405.88,70,2977.23,732.67,4998.98
Bosch,Budget Shopper,Mega Weekend Bonanza,167963.48,60,2799.39,523.86,4910.87
Bosch,Budget Shopper,Mid-Year Madness,190718.36,75,2542.91,558.90,4992.45
Bosch,Budget Shopper,Midnight Madness,158887.75,60,2648.13,589.87,4995.31
Bosch,Budget Shopper,Mystery Discount Days,182818.32,68,2688.50,503.19,4975.16
Bosch,Budget Shopper,New Arrival Showcase,126887.78,48,2643.50,539.37,4826.65
Bosch,Budget Shopper,New Product Launch Promo,212751.96,76,2799.37,646.70,4909.69
Bosch,Budget Shopper,New Year Kickoff,141876.04,56,2533.50,500.10,4637.33
Bosch,Budget Shopper,Price Drop Parade,159225.71,57,2793.43,533.28,4992.73
Bosch,Budget Shopper,Red Tag Clearance,173613.28,63,2755.77,514.93,4716.81
Bosch,Budget Shopper,Seasonal Surprise Box,215102.93,79,2722.82,521.38,4972.63
Bosch,Budget Shopper,Shop & Save Spectacular,175979.97,66,2666.36,623.62,4991.10
Bosch,Budget Shopper,Smart Shopper Week,190692.68,67,2846.16,510.10,4854.03
Bosch,Budget Shopper,Spring Refresh Event,216940.81,80,2711.76,528.70,4981.60
Bosch,Budget Shopper,Spring Splash Discounts,194737.62,63,3091.07,562.62,4999.80
Bosch,Budget Shopper,Summer Sizzle Promo,183877.24,66,2786.02,576.53,4918.20
Bosch,Budget Shopper,Super Savings Week,202605.72,70,2894.37,555.70,4966.26
Bosch,Budget Shopper,Ultimate Value Event,238667.51,81,2946.51,513.46,4998.56
Bosch,Budget Shopper,VIP Access Sale,226673.14,83,2731.00,601.60,4947.40
Bosch,Budget Shopper,Weekend Warrior Specials,213036.65,73,2918.31,505.78,4932.07
Bosch,Budget Shopper,Winter Clearance Carnival,170350.82,59,2887.30,569.71,4880.23
Bosch,Budget Shopper,Winter Wonders Sale,165664.81,60,2761.08,525.01,4977.07
Bosch,Churn Risk,12 Days of Deals,165279.45,63,2623.48,504.11,4947.52
Bosch,Churn Risk,Autumn Deals Drive,185267.19,68,2724.52,545.90,4937.45
Bosch,Churn Risk,BOGO Blitz,221153.58,74,2988.56,528.46,4984.36
Bosch,Churn Risk,Back to School Boost,196889.07,74,2660.66,621.68,4992.97
Bosch,Churn Risk,Birthday Bash Sale,230348.53,79,2915.80,541.59,4985.02
Bosch,Churn Risk,Black Friday Blowout,153592.11,60,2559.87,540.57,4927.21
Bosch,Churn Risk,Cart Crasher Campaign,165261.01,59,2801.03,567.05,4965.11
Bosch,Churn Risk,Cashback Carnival,152461.65,50,3049.23,520.34,4856.06
Bosch,Churn Risk,Clearance Countdown,216030.34,81,2667.04,568.00,4995.95
Bosch,Churn Risk,Countdown to Savings,174987.32,61,2868.64,656.95,4974.44
Bosch,Churn Risk,Customer Appreciation Week,192361.72,64,3005.65,502.07,4990.07
Bosch,Churn Risk,Cyber Monday Mania,157887.93,60,2631.47,536.26,4931.15
Bosch,Churn Risk,Deal of the Month,204106.60,72,2834.81,531.50,4915.61
Bosch,Churn Risk,Double Points Bonanza,189432.71,68,2785.78,541.40,4893.21
Bosch,Churn Risk,Early Bird Specials,200524.83,71,2824.29,709.09,4884.69
Bosch,Churn Risk,End of Season Sale,225731.32,89,2536.31,520.91,4777.09
Bosch,Churn Risk,Exclusive Insider Offers,163778.09,60,2729.63,572.87,4718.06
Bosch,Churn Risk,Festive Fever Promo,172397.61,60,2873.29,579.52,4911.44
Bosch,Churn Risk,Final Call Frenzy,184890.87,64,2888.92,532.63,4989.15
Bosch,Churn Risk,Flash Frenzy Friday,199265.65,77,2587.87,522.32,4975.88
Bosch,Churn Risk,"Gift More, Spend Less",187633.62,69,2719.33,540.84,4953.63
Bosch,Churn Risk,Golden Hour Bargains,153967.74,56,2749.42,611.45,4930.86
Bosch,Churn Risk,Green Weekend Deals,171549.96,65,2639.23,517.77,4968.85
Bosch,Churn Risk,Happy Hour Discounts,200001.70,76,2631.60,511.72,4939.07
Bosch,Churn Risk,Holiday Shopping Rush,209285.01,71,2947.68,512.78,4968.05
Bosch,Churn Risk,Hot Picks Promo,216293.24,75,2883.91,563.10,4846.70
Bosch,Churn Risk,Instant Gratification Sale,220147.05,78,2822.40,522.25,4961.45
Bosch,Churn Risk,Limited Time Treasures,178659.76,60,2977.66,563.43,4979.98
Bosch,Churn Risk,Loyalty Rewards Blast,182339.80,64,2849.06,517.11,4906.58
Bosch,Churn Risk,Mega Weekend Bonanza,177098.67,67,2643.26,585.07,4948.26
Bosch,Churn Risk,Mid-Year Madness,192604.52,66,2918.25,536.29,4946.53
Bosch,Churn Risk,Midnight Madness,206467.63,79,2613.51,502.75,4958.94
Bosch,Churn Risk,Mystery Discount Days,172249.75,66,2609.84,544.80,4777.49
Bosch,Churn Risk,New Arrival Showcase,166248.14,68,2444.83,553.30,4964.15
Bosch,Churn Risk,New Product Launch Promo,187325.81,63,2973.43,573.35,4786.21
Bosch,Churn Risk,New Year Kickoff,159671.11,59,2706.29,520.40,4942.14
Bosch,Churn Risk,Price Drop Parade,176359.09,63,2799.35,695.65,4689.34
Bosch,Churn Risk,Red Tag Clearance,179093.62,68,2633.73,522.06,4882.96
Bosch,Churn Risk,Seasonal Surprise Box,173594.31,69,2515.86,505.59,4981.41
Bosch,Churn Risk,Shop & Save Spectacular,178115.75,62,2872.83,611.71,4860.79
Bosch,Churn Risk,Smart Shopper Week,171039.39,61,2803.92,523.85,4976.44
Bosch,Churn Risk,Spring Refresh Event,147374.22,53,2780.65,515.12,4934.82
Bosch,Churn Risk,Spring Splash Discounts,209534.75,79,2652.34,598.33,4823.88
Bosch,Churn Risk,Summer Sizzle Promo,167653.80,61,2748.42,505.55,4958.74
Bosch,Churn Risk,Super Savings Week,165552.52,57,2904.43,521.53,4882.07
Bosch,Churn Risk,Ultimate Value Event,164095.51,64,2563.99,543.34,4908.36
Bosch,Churn Risk,VIP Access Sale,208021.08,69,3014.80,571.44,4969.25
Bosch,Churn Risk,Weekend Warrior Specials,180231.98,61,2954.62,1008.53,4987.65
Bosch,Churn Risk,Winter Clearance Carnival,149259.66,53,2816.22,509.17,4865.77
Bosch,Churn Risk,Winter Wonders Sale,187529.28,71,2641.26,513.89,4953.77
Bosch,Deal Seeker,12 Days of Deals,192692.47,75,2569.23,509.29,4995.00
Bosch,Deal Seeker,Autumn Deals Drive,174804.88,70,2497.21,570.73,4644.20
Bosch,Deal Seeker,BOGO Blitz,178405.50,62,2877.51,588.04,4966.80
Bosch,Deal Seeker,Back to School Boost,159578.86,61,2616.05,552.09,4962.05
Bosch,Deal Seeker,Birthday Bash Sale,169167.28,69,2451.70,530.53,4996.94
Bosch,Deal Seeker,Black Friday Blowout,208892.75,77,2712.89,613.95,4927.49
Bosch,Deal Seeker,Cart Crasher Campaign,176682.15,63,2804.48,566.15,4993.56
Bosch,Deal Seeker,Cashback Carnival,199533.49,76,2625.44,600.23,4963.83
Bosch,Deal Seeker,Clearance Countdown,145536.94,61,2385.85,501.45,4830.35
