brand,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Adidas,Supermarkets ,Sales Associate,Smart Shopper Week,308146.30,110,2801.33,520.02,4983.10
Adidas,Supermarkets ,Sales Associate,Spring Refresh Event,303490.84,111,2734.15,527.90,4987.97
Adidas,Supermarkets ,Sales Associate,Spring Splash Discounts,304668.37,121,2517.92,560.52,4990.13
Adidas,Supermarkets ,Sales Associate,Summer Sizzle Promo,332442.27,117,2841.39,527.09,4879.01
Adidas,Supermarkets ,Sales Associate,Super Savings Week,327172.23,124,2638.49,515.33,4992.84
Adidas,Supermarkets ,Sales Associate,Ultimate Value Event,312373.84,114,2740.12,650.19,4950.06
Adidas,Supermarkets ,Sales Associate,VIP Access Sale,378807.53,149,2542.33,506.71,4996.65
Adidas,Supermarkets ,Sales Associate,Weekend Warrior Specials,303604.09,117,2594.91,529.97,4974.91
Adidas,Supermarkets ,Sales Associate,Winter Clearance Carnival,373003.15,129,2891.50,548.74,4978.12
Adidas,Supermarkets ,Sales Associate,Winter Wonders Sale,324058.78,108,3000.54,609.23,4996.30
Adidas,Supermarkets ,Salesperson,Autumn Deals Drive,341449.17,125,2731.59,549.97,4967.23
Adidas,Supermarkets ,Salesperson,Back to School Boost,334311.36,120,2785.93,501.52,4978.26
Adidas,Supermarkets ,Salesperson,Birthday Bash Sale,307549.70,120,2562.91,506.71,4963.09
Adidas,Supermarkets ,Salesperson,Black Friday Blowout,335998.48,115,2921.73,570.03,4961.89
Adidas,Supermarkets ,Salesperson,Cashback Carnival,335269.71,126,2660.87,502.87,4977.61
Adidas,Supermarkets ,Salesperson,Clearance Countdown,320529.08,111,2887.65,519.11,4958.31
Adidas,Supermarkets ,Salesperson,Countdown to Savings,310247.42,110,2820.43,579.23,4968.92
Adidas,Supermarkets ,Salesperson,Customer Appreciation Week,331577.71,124,2674.01,527.58,4947.58
Adidas,Supermarkets ,Salesperson,Cyber Monday Mania,371106.25,135,2748.94,519.85,4990.65
Adidas,Supermarkets ,Salesperson,Early Bird Specials,361682.99,129,2803.74,719.80,4991.02
Adidas,Supermarkets ,Salesperson,Exclusive Insider Offers,387371.29,141,2747.31,508.78,4991.28
Adidas,Supermarkets ,Salesperson,Festive Fever Promo,326206.71,126,2588.94,510.97,4984.89
Adidas,Supermarkets ,Salesperson,Final Call Frenzy,343137.98,122,2812.61,509.40,4995.87
Adidas,Supermarkets ,Salesperson,"Gift More, Spend Less",314639.39,114,2759.99,559.12,4993.87
Adidas,Supermarkets ,Salesperson,Green Weekend Deals,315675.90,108,2922.93,512.50,4926.52
Adidas,Supermarkets ,Salesperson,Hot Picks Promo,339001.65,130,2607.70,522.94,4987.14
Adidas,Supermarkets ,Salesperson,Loyalty Rewards Blast,345483.06,129,2678.16,529.31,4966.28
Adidas,Supermarkets ,Salesperson,Mega Weekend Bonanza,317957.00,115,2764.84,508.93,4951.30
Adidas,Supermarkets ,Salesperson,Mid-Year Madness,320802.17,121,2651.26,612.13,4866.07
Adidas,Supermarkets ,Salesperson,Midnight Madness,378711.45,134,2826.20,504.20,4983.78
Adidas,Supermarkets ,Salesperson,New Product Launch Promo,319494.19,115,2778.21,501.61,4988.14
Adidas,Supermarkets ,Salesperson,New Year Kickoff,336625.63,115,2927.18,519.85,4955.51
Adidas,Supermarkets ,Salesperson,Price Drop Parade,304962.32,106,2877.00,506.80,4941.97
Adidas,Supermarkets ,Salesperson,Red Tag Clearance,374635.02,121,3096.16,598.15,4964.81
Adidas,Supermarkets ,Salesperson,Smart Shopper Week,302015.38,113,2672.70,583.36,4973.90
Adidas,Supermarkets ,Salesperson,Spring Refresh Event,378519.60,134,2824.77,508.56,4997.20
Adidas,Supermarkets ,Salesperson,Summer Sizzle Promo,305336.19,106,2880.53,516.21,4998.80
Adidas,Supermarkets ,Salesperson,Super Savings Week,326427.31,118,2766.33,576.54,4944.40
Adidas,Supermarkets ,Salesperson,Ultimate Value Event,349511.50,121,2888.52,521.06,4995.70
Adidas,Supermarkets ,Salesperson,VIP Access Sale,353496.24,127,2783.43,513.12,4992.01
Adidas,Supermarkets ,Salesperson,Weekend Warrior Specials,371755.36,139,2674.50,554.12,4935.09
Adidas,Supermarkets ,Salesperson,Winter Clearance Carnival,375934.96,135,2784.70,517.38,4971.08
Adidas,Supermarkets ,Senior Salesperson,12 Days of Deals,349438.02,121,2887.92,501.44,4958.02
Adidas,Supermarkets ,Senior Salesperson,Back to School Boost,338394.36,125,2707.15,540.41,4999.86
Adidas,Supermarkets ,Senior Salesperson,Black Friday Blowout,345811.08,127,2722.92,573.34,4990.51
Adidas,Supermarkets ,Senior Salesperson,Cart Crasher Campaign,316357.74,107,2956.61,520.56,4944.12
Adidas,Supermarkets ,Senior Salesperson,Cashback Carnival,313160.35,112,2796.07,548.35,4972.53
Adidas,Supermarkets ,Senior Salesperson,Countdown to Savings,303984.62,112,2714.15,510.44,4806.32
Adidas,Supermarkets ,Senior Salesperson,Customer Appreciation Week,311256.88,109,2855.57,600.72,4988.05
Adidas,Supermarkets ,Senior Salesperson,End of Season Sale,307167.80,112,2742.57,606.76,4990.21
Adidas,Supermarkets ,Senior Salesperson,Happy Hour Discounts,324772.60,114,2848.88,502.86,4971.52
Adidas,Supermarkets ,Senior Salesperson,Hot Picks Promo,311463.91,110,2831.49,507.34,4989.96
Adidas,Supermarkets ,Senior Salesperson,Limited Time Treasures,333610.52,111,3005.50,509.09,4987.77
Adidas,Supermarkets ,Senior Salesperson,Loyalty Rewards Blast,322872.39,116,2783.38,507.26,4976.27
Adidas,Supermarkets ,Senior Salesperson,Mega Weekend Bonanza,348149.12,130,2678.07,541.39,4981.52
Adidas,Supermarkets ,Senior Salesperson,New Arrival Showcase,301427.89,100,3014.28,545.08,4996.95
Adidas,Supermarkets ,Senior Salesperson,Red Tag Clearance,329063.48,119,2765.24,519.86,4963.71
Adidas,Supermarkets ,Senior Salesperson,Smart Shopper Week,340262.67,123,2766.36,507.97,4967.21
Adidas,Supermarkets ,Senior Salesperson,Spring Refresh Event,301009.70,120,2508.41,533.04,4943.76
Adidas,Supermarkets ,Senior Salesperson,Spring Splash Discounts,306179.73,115,2662.43,500.46,4996.95
Adidas,Supermarkets ,Senior Salesperson,Weekend Warrior Specials,308177.51,113,2727.23,501.48,4964.14
LG,Large Malls / Complexes,Manager,Autumn Deals Drive,307151.89,110,2792.29,512.70,4978.91
LG,Large Malls / Complexes,Manager,Black Friday Blowout,306339.02,100,3063.39,545.23,4994.38
LG,Large Malls / Complexes,Manager,Cart Crasher Campaign,305862.13,110,2780.56,528.91,4919.12
LG,Large Malls / Complexes,Manager,Countdown to Savings,306680.81,117,2621.20,554.62,4950.82
LG,Large Malls / Complexes,Manager,Customer Appreciation Week,306637.67,112,2737.84,539.99,4964.13
LG,Large Malls / Complexes,Manager,Deal of the Month,330988.11,112,2955.25,503.34,4996.40
LG,Large Malls / Complexes,Manager,Festive Fever Promo,304764.86,100,3047.65,519.25,4996.41
LG,Large Malls / Complexes,Manager,Final Call Frenzy,327191.46,126,2596.76,544.38,4909.03
LG,Large Malls / Complexes,Manager,Golden Hour Bargains,352766.46,137,2574.94,537.86,4801.52
LG,Large Malls / Complexes,Manager,Happy Hour Discounts,326778.48,112,2917.67,578.66,4985.88
LG,Large Malls / Complexes,Manager,Hot Picks Promo,338384.18,116,2917.11,558.88,4974.36
LG,Large Malls / Complexes,Manager,Limited Time Treasures,313076.41,116,2698.93,527.36,4969.59
LG,Large Malls / Complexes,Manager,Mega Weekend Bonanza,305236.30,118,2586.75,503.69,4994.32
LG,Large Malls / Complexes,Manager,Mid-Year Madness,304187.29,108,2816.55,510.03,4960.52
LG,Large Malls / Complexes,Manager,Mystery Discount Days,320658.56,123,2606.98,508.14,4980.25
LG,Large Malls / Complexes,Manager,New Year Kickoff,305364.26,102,2993.77,587.49,4945.41
LG,Large Malls / Complexes,Manager,Red Tag Clearance,311043.08,110,2827.66,553.47,4992.58
LG,Large Malls / Complexes,Manager,Seasonal Surprise Box,323936.17,119,2722.15,520.96,4902.70
LG,Large Malls / Complexes,Manager,Spring Refresh Event,312136.80,115,2714.23,507.77,4987.43
LG,Large Malls / Complexes,Manager,Super Savings Week,318401.35,115,2768.71,500.28,4996.22
LG,Large Malls / Complexes,Manager,Winter Clearance Carnival,319706.06,114,2804.44,504.18,4957.90
LG,Large Malls / Complexes,Manager,Winter Wonders Sale,302529.51,108,2801.20,503.19,4968.07
LG,Large Malls / Complexes,Sales Associate,12 Days of Deals,311443.51,118,2639.35,541.65,4990.03
LG,Large Malls / Complexes,Sales Associate,Autumn Deals Drive,314190.99,110,2856.28,509.65,4995.01
LG,Large Malls / Complexes,Sales Associate,BOGO Blitz,353281.18,126,2803.82,534.16,4907.59
LG,Large Malls / Complexes,Sales Associate,Back to School Boost,367577.96,125,2940.62,585.22,4962.46
LG,Large Malls / Complexes,Sales Associate,Black Friday Blowout,306956.45,113,2716.43,500.70,4949.76
LG,Large Malls / Complexes,Sales Associate,Cart Crasher Campaign,304996.28,116,2629.28,532.23,4932.16
LG,Large Malls / Complexes,Sales Associate,Clearance Countdown,353304.59,132,2676.55,511.35,4982.16
LG,Large Malls / Complexes,Sales Associate,Customer Appreciation Week,324792.11,118,2752.48,502.70,4996.86
LG,Large Malls / Complexes,Sales Associate,Double Points Bonanza,323606.59,117,2765.87,533.88,4996.08
LG,Large Malls / Complexes,Sales Associate,Early Bird Specials,326484.71,121,2698.22,509.48,4965.53
LG,Large Malls / Complexes,Sales Associate,Exclusive Insider Offers,302357.14,108,2799.60,538.59,4978.13
LG,Large Malls / Complexes,Sales Associate,Flash Frenzy Friday,313669.77,118,2658.22,508.78,4930.59
LG,Large Malls / Complexes,Sales Associate,"Gift More, Spend Less",373452.24,123,3036.20,516.81,4987.76
LG,Large Malls / Complexes,Sales Associate,Golden Hour Bargains,300962.03,107,2812.73,506.54,4966.10
LG,Large Malls / Complexes,Sales Associate,Happy Hour Discounts,305309.65,103,2964.17,533.79,4963.35
LG,Large Malls / Complexes,Sales Associate,Instant Gratification Sale,311587.23,112,2782.03,515.86,4978.86
LG,Large Malls / Complexes,Sales Associate,Limited Time Treasures,358975.47,132,2719.51,507.19,4961.51
LG,Large Malls / Complexes,Sales Associate,Mega Weekend Bonanza,358868.75,127,2825.74,504.08,4965.39
LG,Large Malls / Complexes,Sales Associate,Mystery Discount Days,328611.63,127,2587.49,506.37,4990.97
LG,Large Malls / Complexes,Sales Associate,New Arrival Showcase,316333.72,104,3041.67,516.09,4985.75
LG,Large Malls / Complexes,Sales Associate,New Product Launch Promo,349972.87,123,2845.31,519.16,4999.48
LG,Large Malls / Complexes,Sales Associate,New Year Kickoff,313503.65,107,2929.94,526.00,4994.13
LG,Large Malls / Complexes,Sales Associate,Red Tag Clearance,310969.80,120,2591.41,596.87,4958.13
LG,Large Malls / Complexes,Sales Associate,Shop & Save Spectacular,321456.94,117,2747.50,531.65,4992.95
LG,Large Malls / Complexes,Sales Associate,Smart Shopper Week,347063.59,111,3126.70,576.12,4988.05
LG,Large Malls / Complexes,Sales Associate,Spring Refresh Event,327431.53,126,2598.66,506.82,4977.61
LG,Large Malls / Complexes,Sales Associate,Super Savings Week,309921.12,117,2648.90,560.93,4868.08
LG,Large Malls / Complexes,Sales Associate,Ultimate Value Event,341577.06,118,2894.72,506.64,4991.35
LG,Large Malls / Complexes,Sales Associate,VIP Access Sale,323822.23,118,2744.26,500.93,4968.65
LG,Large Malls / Complexes,Sales Associate,Weekend Warrior Specials,327374.99,114,2871.71,517.99,4952.24
LG,Large Malls / Complexes,Sales Associate,Winter Clearance Carnival,387976.54,130,2984.43,512.56,4944.29
LG,Large Malls / Complexes,Sales Associate,Winter Wonders Sale,321217.67,119,2699.31,508.73,4991.74
LG,Large Malls / Complexes,Salesperson,Autumn Deals Drive,345588.86,120,2879.91,508.14,4973.44
LG,Large Malls / Complexes,Salesperson,BOGO Blitz,324595.01,109,2977.94,510.45,4876.48
LG,Large Malls / Complexes,Salesperson,Birthday Bash Sale,335797.19,122,2752.44,517.97,4925.54
LG,Large Malls / Complexes,Salesperson,Black Friday Blowout,316658.68,114,2777.71,511.75,4965.51
LG,Large Malls / Complexes,Salesperson,Cart Crasher Campaign,320366.44,122,2625.95,558.49,4970.31
LG,Large Malls / Complexes,Salesperson,Cashback Carnival,319172.93,116,2751.49,534.73,4956.70
LG,Large Malls / Complexes,Salesperson,Clearance Countdown,334599.95,115,2909.56,602.61,4994.64
LG,Large Malls / Complexes,Salesperson,Cyber Monday Mania,319513.06,114,2802.75,507.37,4887.94
LG,Large Malls / Complexes,Salesperson,Early Bird Specials,304024.57,113,2690.48,500.92,4920.08
LG,Large Malls / Complexes,Salesperson,End of Season Sale,360169.92,126,2858.49,515.67,4991.36
LG,Large Malls / Complexes,Salesperson,Festive Fever Promo,300883.37,99,3039.23,603.90,4824.98
LG,Large Malls / Complexes,Salesperson,Final Call Frenzy,318294.11,113,2816.76,574.35,4999.75
LG,Large Malls / Complexes,Salesperson,Flash Frenzy Friday,347225.43,120,2893.55,520.58,4998.72
LG,Large Malls / Complexes,Salesperson,Golden Hour Bargains,324086.47,109,2973.27,555.22,4993.31
LG,Large Malls / Complexes,Salesperson,Green Weekend Deals,316043.11,115,2748.20,504.78,4985.76
LG,Large Malls / Complexes,Salesperson,Holiday Shopping Rush,332568.37,124,2682.00,600.14,4945.69
LG,Large Malls / Complexes,Salesperson,Hot Picks Promo,323580.92,114,2838.43,544.26,4977.39
LG,Large Malls / Complexes,Salesperson,Instant Gratification Sale,317880.16,117,2716.92,504.58,4905.50
LG,Large Malls / Complexes,Salesperson,Limited Time Treasures,313132.38,109,2872.77,686.47,4984.03
LG,Large Malls / Complexes,Salesperson,Loyalty Rewards Blast,330000.76,119,2773.12,522.58,4910.83
LG,Large Malls / Complexes,Salesperson,Mega Weekend Bonanza,310906.79,114,2727.25,503.23,4998.42
LG,Large Malls / Complexes,Salesperson,Mid-Year Madness,350866.99,118,2973.45,504.33,4911.53
LG,Large Malls / Complexes,Salesperson,Mystery Discount Days,310953.24,115,2703.94,533.85,4994.98
LG,Large Malls / Complexes,Salesperson,New Arrival Showcase,328930.92,118,2787.55,584.21,4985.41
LG,Large Malls / Complexes,Salesperson,New Product Launch Promo,317198.22,109,2910.08,804.32,4979.52
LG,Large Malls / Complexes,Salesperson,New Year Kickoff,313043.12,109,2871.96,544.53,4980.52
LG,Large Malls / Complexes,Salesperson,Price Drop Parade,353237.68,131,2696.47,578.53,4999.10
LG,Large Malls / Complexes,Salesperson,Seasonal Surprise Box,321890.14,114,2823.60,520.05,4998.13
LG,Large Malls / Complexes,Salesperson,Shop & Save Spectacular,408765.60,142,2878.63,502.74,4897.42
LG,Large Malls / Complexes,Salesperson,Smart Shopper Week,349348.43,121,2887.18,537.50,4991.28
LG,Large Malls / Complexes,Salesperson,Spring Refresh Event,326777.83,110,2970.71,550.93,4980.63
LG,Large Malls / Complexes,Salesperson,Spring Splash Discounts,308052.74,108,2852.34,505.95,4974.54
LG,Large Malls / Complexes,Salesperson,Summer Sizzle Promo,365657.27,128,2856.70,519.96,4987.60
LG,Large Malls / Complexes,Salesperson,Super Savings Week,307193.53,106,2898.05,576.60,4983.99
LG,Large Malls / Complexes,Salesperson,Ultimate Value Event,330508.83,119,2777.39,553.03,4960.08
LG,Large Malls / Complexes,Salesperson,Weekend Warrior Specials,330448.19,119,2776.88,503.52,4975.67
LG,Large Malls / Complexes,Senior Salesperson,Cashback Carnival,300463.66,101,2974.89,554.32,4964.29
LG,Large Malls / Complexes,Senior Salesperson,Final Call Frenzy,305077.03,108,2824.79,521.75,4998.16
LG,Large Malls / Complexes,Senior Salesperson,Holiday Shopping Rush,317677.19,104,3054.59,606.98,4995.77
LG,Large Malls / Complexes,Senior Salesperson,New Product Launch Promo,304396.41,108,2818.49,519.03,4989.80
LG,Large Malls / Complexes,Senior Salesperson,Shop & Save Spectacular,309677.16,107,2894.18,525.52,4977.47
LG,Large Malls / Complexes,Senior Salesperson,Ultimate Value Event,327575.82,112,2924.78,556.02,4989.62
LG,Small Stores / Shops,Manager,Autumn Deals Drive,308709.04,123,2509.83,531.14,4974.49
LG,Small Stores / Shops,Manager,Back to School Boost,333831.74,122,2736.33,527.63,4994.40
LG,Small Stores / Shops,Manager,Birthday Bash Sale,304805.03,105,2902.91,507.40,4944.05
LG,Small Stores / Shops,Manager,Black Friday Blowout,329626.10,120,2746.88,566.46,4936.20
LG,Small Stores / Shops,Manager,Cashback Carnival,333540.57,121,2756.53,509.88,4984.80
LG,Small Stores / Shops,Manager,Countdown to Savings,309533.45,111,2788.59,555.96,4949.40
LG,Small Stores / Shops,Manager,Cyber Monday Mania,421739.32,148,2849.59,502.61,4990.57
LG,Small Stores / Shops,Manager,Double Points Bonanza,328196.82,125,2625.57,531.91,4966.04
LG,Small Stores / Shops,Manager,Exclusive Insider Offers,308786.25,113,2732.62,534.82,4960.26
LG,Small Stores / Shops,Manager,Festive Fever Promo,339229.26,125,2713.83,521.67,4974.11
LG,Small Stores / Shops,Manager,Flash Frenzy Friday,327832.79,115,2850.72,521.42,4983.45
LG,Small Stores / Shops,Manager,"Gift More, Spend Less",324117.75,126,2572.36,540.92,4992.20
LG,Small Stores / Shops,Manager,Golden Hour Bargains,348298.41,129,2699.99,553.25,4992.88
LG,Small Stores / Shops,Manager,Instant Gratification Sale,307848.19,119,2586.96,527.38,4985.75
LG,Small Stores / Shops,Manager,Limited Time Treasures,305667.76,116,2635.07,584.83,4977.05
LG,Small Stores / Shops,Manager,Loyalty Rewards Blast,327858.66,117,2802.21,523.69,4962.23
LG,Small Stores / Shops,Manager,Midnight Madness,363786.31,125,2910.29,537.84,4998.66
LG,Small Stores / Shops,Manager,Mystery Discount Days,357250.44,119,3002.10,501.23,4975.06
LG,Small Stores / Shops,Manager,New Arrival Showcase,409802.08,140,2927.16,521.82,4998.70
LG,Small Stores / Shops,Manager,New Year Kickoff,303237.13,121,2506.09,577.10,4958.51
LG,Small Stores / Shops,Manager,Red Tag Clearance,353958.04,129,2743.86,525.53,4968.04
LG,Small Stores / Shops,Manager,Shop & Save Spectacular,331813.04,122,2719.78,573.11,4967.47
LG,Small Stores / Shops,Manager,Spring Splash Discounts,337027.25,122,2762.52,517.15,4899.38
LG,Small Stores / Shops,Manager,Super Savings Week,333119.62,126,2643.81,502.82,4954.25
LG,Small Stores / Shops,Manager,Ultimate Value Event,331486.53,121,2739.56,530.32,4986.31
LG,Small Stores / Shops,Manager,VIP Access Sale,331800.13,121,2742.15,625.66,4999.15
LG,Small Stores / Shops,Sales Associate,12 Days of Deals,339200.37,115,2949.57,545.73,4954.85
LG,Small Stores / Shops,Sales Associate,Autumn Deals Drive,320783.70,116,2765.38,539.28,4941.56
LG,Small Stores / Shops,Sales Associate,BOGO Blitz,331402.81,119,2784.90,543.27,4997.66
LG,Small Stores / Shops,Sales Associate,Back to School Boost,333014.81,123,2707.44,502.18,4956.28
LG,Small Stores / Shops,Sales Associate,Birthday Bash Sale,321294.45,117,2746.11,570.95,4936.54
LG,Small Stores / Shops,Sales Associate,Black Friday Blowout,324718.41,126,2577.13,633.27,4855.96
LG,Small Stores / Shops,Sales Associate,Cart Crasher Campaign,311883.94,116,2688.65,512.18,4913.75
LG,Small Stores / Shops,Sales Associate,Cashback Carnival,325505.37,120,2712.54,500.98,4994.18
LG,Small Stores / Shops,Sales Associate,Clearance Countdown,354332.16,126,2812.16,550.55,4972.86
LG,Small Stores / Shops,Sales Associate,Countdown to Savings,356981.99,130,2746.02,500.75,4998.01
LG,Small Stores / Shops,Sales Associate,Customer Appreciation Week,354295.10,134,2643.99,511.27,4943.12
LG,Small Stores / Shops,Sales Associate,Cyber Monday Mania,340048.71,119,2857.55,503.24,4992.62
LG,Small Stores / Shops,Sales Associate,Deal of the Month,313182.33,119,2631.78,510.04,4979.57
LG,Small Stores / Shops,Sales Associate,Double Points Bonanza,312777.69,120,2606.48,514.43,4894.92
LG,Small Stores / Shops,Sales Associate,Early Bird Specials,309179.50,112,2760.53,505.82,4991.59
LG,Small Stores / Shops,Sales Associate,End of Season Sale,388073.53,133,2917.85,543.75,4996.48
LG,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,341070.99,133,2564.44,530.03,4988.31
LG,Small Stores / Shops,Sales Associate,Festive Fever Promo,324392.42,117,2772.58,510.16,4954.36
LG,Small Stores / Shops,Sales Associate,Final Call Frenzy,318364.35,113,2817.38,501.74,4940.44
LG,Small Stores / Shops,Sales Associate,Flash Frenzy Friday,355595.87,129,2756.56,510.43,4981.93
LG,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",382449.49,128,2987.89,537.95,4984.91
LG,Small Stores / Shops,Sales Associate,Green Weekend Deals,324933.67,120,2707.78,506.72,4996.70
LG,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,305997.53,111,2756.73,585.21,4962.68
LG,Small Stores / Shops,Sales Associate,Hot Picks Promo,319917.55,118,2711.17,601.87,4987.55
LG,Small Stores / Shops,Sales Associate,Instant Gratification Sale,316233.45,112,2823.51,507.74,4961.44
LG,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,320634.10,113,2837.47,587.74,4989.82
LG,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,359913.50,131,2747.43,542.76,4992.00
LG,Small Stores / Shops,Sales Associate,Midnight Madness,366954.78,129,2844.61,531.37,4933.92
LG,Small Stores / Shops,Sales Associate,Mystery Discount Days,311392.86,119,2616.75,506.73,4971.65
LG,Small Stores / Shops,Sales Associate,New Arrival Showcase,323311.60,112,2886.71,512.30,4967.64
LG,Small Stores / Shops,Sales Associate,New Product Launch Promo,319952.75,120,2666.27,502.50,4993.94
LG,Small Stores / Shops,Sales Associate,New Year Kickoff,309461.92,114,2714.58,543.89,4952.77
LG,Small Stores / Shops,Sales Associate,Red Tag Clearance,339538.54,125,2716.31,513.32,4959.22
LG,Small Stores / Shops,Sales Associate,Seasonal Surprise Box,344961.52,133,2593.70,513.03,4935.36
LG,Small Stores / Shops,Sales Associate,Shop & Save Spectacular,319478.54,119,2684.69,564.97,4991.30
LG,Small Stores / Shops,Sales Associate,Smart Shopper Week,365906.85,133,2751.18,536.80,4861.26
LG,Small Stores / Shops,Sales Associate,Spring Refresh Event,332435.94,118,2817.25,543.73,4974.15
LG,Small Stores / Shops,Sales Associate,Spring Splash Discounts,326726.10,124,2634.89,519.21,4973.89
LG,Small Stores / Shops,Sales Associate,Summer Sizzle Promo,307311.34,108,2845.48,597.66,4973.27
LG,Small Stores / Shops,Sales Associate,Super Savings Week,305748.33,114,2682.00,509.50,4986.13
LG,Small Stores / Shops,Sales Associate,VIP Access Sale,356480.60,116,3073.11,506.75,4996.84
LG,Small Stores / Shops,Sales Associate,Winter Clearance Carnival,350380.19,134,2614.78,534.68,4991.72
LG,Small Stores / Shops,Sales Associate,Winter Wonders Sale,348766.53,128,2724.74,528.13,4987.55
LG,Small Stores / Shops,Salesperson,12 Days of Deals,361054.79,126,2865.51,536.28,4966.68
LG,Small Stores / Shops,Salesperson,Autumn Deals Drive,338226.98,119,2842.24,530.75,4984.76
LG,Small Stores / Shops,Salesperson,BOGO Blitz,326435.68,115,2838.57,577.37,4955.25
LG,Small Stores / Shops,Salesperson,Birthday Bash Sale,315226.44,112,2814.52,505.08,4990.75
LG,Small Stores / Shops,Salesperson,Black Friday Blowout,314716.42,109,2887.31,502.51,4844.40
LG,Small Stores / Shops,Salesperson,Cart Crasher Campaign,355850.46,133,2675.57,541.28,4988.50
LG,Small Stores / Shops,Salesperson,Clearance Countdown,311575.84,117,2663.04,564.12,4921.17
LG,Small Stores / Shops,Salesperson,Countdown to Savings,302099.96,115,2626.96,567.34,4887.09
LG,Small Stores / Shops,Salesperson,Customer Appreciation Week,318756.52,125,2550.05,536.20,4971.85
LG,Small Stores / Shops,Salesperson,Double Points Bonanza,330990.88,123,2690.98,545.63,4972.64
LG,Small Stores / Shops,Salesperson,Early Bird Specials,327151.97,111,2947.32,547.40,4955.60
LG,Small Stores / Shops,Salesperson,End of Season Sale,342376.50,115,2977.19,687.36,4978.61
LG,Small Stores / Shops,Salesperson,Exclusive Insider Offers,383675.46,123,3119.31,609.30,4988.90
LG,Small Stores / Shops,Salesperson,Festive Fever Promo,324247.80,120,2702.07,502.80,4988.71
LG,Small Stores / Shops,Salesperson,Final Call Frenzy,313748.66,114,2752.18,566.68,4936.03
LG,Small Stores / Shops,Salesperson,Flash Frenzy Friday,334764.01,118,2836.98,503.50,4982.24
LG,Small Stores / Shops,Salesperson,Golden Hour Bargains,342729.31,124,2763.95,544.19,4983.74
LG,Small Stores / Shops,Salesperson,Green Weekend Deals,309838.01,115,2694.24,502.12,4964.40
LG,Small Stores / Shops,Salesperson,Happy Hour Discounts,309743.60,106,2922.11,782.63,4982.00
LG,Small Stores / Shops,Salesperson,Holiday Shopping Rush,351142.35,119,2950.78,657.35,4984.22
LG,Small Stores / Shops,Salesperson,Instant Gratification Sale,322623.23,120,2688.53,527.82,4982.48
LG,Small Stores / Shops,Salesperson,Limited Time Treasures,349431.71,122,2864.19,577.10,4999.20
LG,Small Stores / Shops,Salesperson,Mega Weekend Bonanza,333377.36,126,2645.85,505.91,4972.88
LG,Small Stores / Shops,Salesperson,Mid-Year Madness,354974.00,132,2689.20,509.20,4997.94
LG,Small Stores / Shops,Salesperson,Mystery Discount Days,327590.68,116,2824.06,531.08,4992.26
LG,Small Stores / Shops,Salesperson,New Product Launch Promo,305914.46,118,2592.50,537.96,4962.20
LG,Small Stores / Shops,Salesperson,New Year Kickoff,344645.41,126,2735.28,532.88,4977.78
LG,Small Stores / Shops,Salesperson,Price Drop Parade,325319.26,128,2541.56,520.00,4992.82
LG,Small Stores / Shops,Salesperson,Red Tag Clearance,343659.55,123,2793.98,517.68,4990.57
LG,Small Stores / Shops,Salesperson,Seasonal Surprise Box,333864.90,121,2759.21,503.22,4911.72
LG,Small Stores / Shops,Salesperson,Shop & Save Spectacular,312259.15,124,2518.22,570.00,4899.20
LG,Small Stores / Shops,Salesperson,Smart Shopper Week,319628.30,118,2708.71,502.77,4980.18
LG,Small Stores / Shops,Salesperson,Spring Splash Discounts,323975.73,114,2841.89,510.15,4925.09
LG,Small Stores / Shops,Salesperson,Super Savings Week,333631.37,117,2851.55,593.78,4984.68
LG,Small Stores / Shops,Salesperson,Ultimate Value Event,324822.18,128,2537.67,503.14,4979.82
LG,Small Stores / Shops,Salesperson,VIP Access Sale,310371.40,119,2608.16,508.55,4979.66
LG,Small Stores / Shops,Salesperson,Weekend Warrior Specials,343825.24,124,2772.78,582.95,4982.38
LG,Small Stores / Shops,Salesperson,Winter Wonders Sale,340473.58,133,2559.95,551.92,4996.89
LG,Small Stores / Shops,Senior Salesperson,Customer Appreciation Week,314996.38,110,2863.60,508.83,4963.76
LG,Small Stores / Shops,Senior Salesperson,Cyber Monday Mania,301668.46,110,2742.44,505.30,4995.91
LG,Small Stores / Shops,Senior Salesperson,Double Points Bonanza,342882.14,114,3007.74,606.18,4957.22
LG,Small Stores / Shops,Senior Salesperson,Flash Frenzy Friday,305189.88,113,2700.80,551.10,4944.42
LG,Small Stores / Shops,Senior Salesperson,"Gift More, Spend Less",328090.46,119,2757.06,516.96,4967.96
LG,Small Stores / Shops,Senior Salesperson,Seasonal Surprise Box,306642.21,113,2713.65,523.89,4992.28
LG,Small Stores / Shops,Senior Salesperson,Winter Wonders Sale,328064.34,122,2689.05,522.75,4856.21
LG,Supermarkets ,Manager,12 Days of Deals,312816.89,109,2869.88,523.09,4995.63
LG,Supermarkets ,Manager,Autumn Deals Drive,344528.08,119,2895.19,568.53,4957.69
