category,customer_segment,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Clothing,Online Shopper,Supermarkets ,Black Friday Blowout,279739.98,103,2715.92,531.54,4992.36
Clothing,Online Shopper,Supermarkets ,Cart Crasher Campaign,336627.58,125,2693.02,534.29,4982.73
Clothing,Online Shopper,Supermarkets ,Cashback Carnival,362310.99,122,2969.76,613.09,4995.11
Clothing,Online Shopper,Supermarkets ,Clearance Countdown,326732.39,125,2613.86,520.55,4827.38
Clothing,Online Shopper,Supermarkets ,Countdown to Savings,291582.98,113,2580.38,501.71,4927.82
Clothing,Online Shopper,Supermarkets ,Customer Appreciation Week,331426.25,113,2932.98,519.21,4927.43
Clothing,Online Shopper,Supermarkets ,Cyber Monday Mania,310187.23,107,2898.95,606.65,4978.36
Clothing,Online Shopper,Supermarkets ,Deal of the Month,371682.65,131,2837.27,505.18,4994.87
Clothing,Online Shopper,Supermarkets ,Double Points Bonanza,282096.05,104,2712.46,543.03,4962.40
Clothing,Online Shopper,Supermarkets ,Early Bird Specials,297183.46,110,2701.67,501.24,4934.17
Clothing,Online Shopper,Supermarkets ,End of Season Sale,342288.98,118,2900.75,523.48,4948.87
Clothing,Online Shopper,Supermarkets ,Exclusive Insider Offers,305058.00,111,2748.27,584.60,4968.36
Clothing,Online Shopper,Supermarkets ,Festive Fever Promo,284409.75,111,2562.25,520.59,4945.31
Clothing,Online Shopper,Supermarkets ,Final Call Frenzy,329011.82,125,2632.09,503.34,4891.38
Clothing,Online Shopper,Supermarkets ,Flash Frenzy Friday,313385.92,117,2678.51,552.72,4970.47
Clothing,Online Shopper,Supermarkets ,"Gift More, Spend Less",300456.06,108,2782.00,556.71,4954.80
Clothing,Online Shopper,Supermarkets ,Golden Hour Bargains,340942.92,122,2794.61,527.68,4980.41
Clothing,Online Shopper,Supermarkets ,Green Weekend Deals,283851.83,102,2782.86,575.74,4991.70
Clothing,Online Shopper,Supermarkets ,Happy Hour Discounts,261698.48,103,2540.76,503.61,4939.10
Clothing,Online Shopper,Supermarkets ,Holiday Shopping Rush,344286.29,123,2799.08,528.02,4982.19
Clothing,Online Shopper,Supermarkets ,Hot Picks Promo,291254.66,106,2747.69,500.12,4987.14
Clothing,Online Shopper,Supermarkets ,Instant Gratification Sale,305591.51,112,2728.50,520.10,4969.46
Clothing,Online Shopper,Supermarkets ,Limited Time Treasures,297990.32,115,2591.22,511.01,4987.04
Clothing,Online Shopper,Supermarkets ,Loyalty Rewards Blast,340550.85,127,2681.50,533.70,4976.27
Clothing,Online Shopper,Supermarkets ,Mega Weekend Bonanza,334944.29,124,2701.16,508.93,4970.99
Clothing,Online Shopper,Supermarkets ,Mid-Year Madness,343145.15,127,2701.93,503.75,4967.52
Clothing,Online Shopper,Supermarkets ,Midnight Madness,326648.12,117,2791.86,678.19,4981.54
Clothing,Online Shopper,Supermarkets ,Mystery Discount Days,278679.88,99,2814.95,515.08,4938.55
Clothing,Online Shopper,Supermarkets ,New Arrival Showcase,341735.65,125,2733.89,510.69,4994.65
Clothing,Online Shopper,Supermarkets ,New Product Launch Promo,274233.71,96,2856.60,545.84,4941.03
Clothing,Online Shopper,Supermarkets ,New Year Kickoff,263508.55,100,2635.09,503.72,4987.75
Clothing,Online Shopper,Supermarkets ,Price Drop Parade,272015.64,97,2804.28,505.80,4986.02
Clothing,Online Shopper,Supermarkets ,Red Tag Clearance,343657.03,123,2793.96,525.56,4966.80
Clothing,Online Shopper,Supermarkets ,Seasonal Surprise Box,308767.73,116,2661.79,523.89,4959.59
Clothing,Online Shopper,Supermarkets ,Shop & Save Spectacular,339221.49,120,2826.85,500.33,4956.18
Clothing,Online Shopper,Supermarkets ,Smart Shopper Week,306339.43,109,2810.45,528.74,4996.33
Clothing,Online Shopper,Supermarkets ,Spring Refresh Event,398617.79,138,2888.53,500.43,4977.82
Clothing,Online Shopper,Supermarkets ,Spring Splash Discounts,314765.19,121,2601.37,570.45,4940.69
Clothing,Online Shopper,Supermarkets ,Summer Sizzle Promo,332870.95,122,2728.45,567.66,4988.81
Clothing,Online Shopper,Supermarkets ,Super Savings Week,285656.28,99,2885.42,541.89,4984.02
Clothing,Online Shopper,Supermarkets ,Ultimate Value Event,330990.87,123,2690.98,567.10,4976.08
Clothing,Online Shopper,Supermarkets ,VIP Access Sale,297634.44,113,2633.93,510.81,4917.62
Clothing,Online Shopper,Supermarkets ,Weekend Warrior Specials,370245.26,135,2742.56,566.89,4998.52
Clothing,Online Shopper,Supermarkets ,Winter Clearance Carnival,345885.39,119,2906.60,618.64,4965.55
Clothing,Online Shopper,Supermarkets ,Winter Wonders Sale,258173.94,96,2689.31,502.39,4900.03
Clothing,Premium Shopper,Large Malls / Complexes,12 Days of Deals,215342.57,87,2475.20,506.25,4881.59
Clothing,Premium Shopper,Large Malls / Complexes,Autumn Deals Drive,251153.30,103,2438.38,537.48,4986.62
Clothing,Premium Shopper,Large Malls / Complexes,BOGO Blitz,317445.76,115,2760.40,572.45,4984.91
Clothing,Premium Shopper,Large Malls / Complexes,Back to School Boost,302776.15,107,2829.68,576.38,4988.01
Clothing,Premium Shopper,Large Malls / Complexes,Birthday Bash Sale,291600.43,105,2777.15,507.09,4993.14
Clothing,Premium Shopper,Large Malls / Complexes,Black Friday Blowout,280952.44,97,2896.42,505.64,4952.35
Clothing,Premium Shopper,Large Malls / Complexes,Cart Crasher Campaign,269935.06,100,2699.35,513.28,4956.41
Clothing,Premium Shopper,Large Malls / Complexes,Cashback Carnival,303976.63,123,2471.35,500.72,4955.81
Clothing,Premium Shopper,Large Malls / Complexes,Clearance Countdown,270750.35,104,2603.37,511.75,4954.23
Clothing,Premium Shopper,Large Malls / Complexes,Countdown to Savings,280012.60,104,2692.43,587.50,4949.51
Clothing,Premium Shopper,Large Malls / Complexes,Customer Appreciation Week,310004.36,110,2818.22,505.57,4964.05
Clothing,Premium Shopper,Large Malls / Complexes,Cyber Monday Mania,253178.67,95,2665.04,524.25,4975.65
Clothing,Premium Shopper,Large Malls / Complexes,Deal of the Month,279726.79,109,2566.30,532.76,4945.57
Clothing,Premium Shopper,Large Malls / Complexes,Double Points Bonanza,305127.38,107,2851.66,752.49,4999.44
Clothing,Premium Shopper,Large Malls / Complexes,Early Bird Specials,329113.62,118,2789.10,526.24,4960.61
Clothing,Premium Shopper,Large Malls / Complexes,End of Season Sale,273409.99,106,2579.34,542.47,4918.02
Clothing,Premium Shopper,Large Malls / Complexes,Exclusive Insider Offers,299621.48,109,2748.82,501.18,4976.40
Clothing,Premium Shopper,Large Malls / Complexes,Festive Fever Promo,284431.77,98,2902.36,605.00,4991.64
Clothing,Premium Shopper,Large Malls / Complexes,Final Call Frenzy,275668.38,97,2841.94,554.93,4961.36
Clothing,Premium Shopper,Large Malls / Complexes,Flash Frenzy Friday,241573.32,84,2875.87,587.70,4993.36
Clothing,Premium Shopper,Large Malls / Complexes,"Gift More, Spend Less",280553.00,104,2697.63,510.81,4979.95
Clothing,Premium Shopper,Large Malls / Complexes,Golden Hour Bargains,249180.23,90,2768.67,525.42,4978.87
Clothing,Premium Shopper,Large Malls / Complexes,Green Weekend Deals,274981.08,105,2618.87,534.49,4999.76
Clothing,Premium Shopper,Large Malls / Complexes,Happy Hour Discounts,293577.46,106,2769.60,555.17,4973.50
Clothing,Premium Shopper,Large Malls / Complexes,Holiday Shopping Rush,231052.91,92,2511.44,510.74,4952.54
Clothing,Premium Shopper,Large Malls / Complexes,Hot Picks Promo,320472.20,113,2836.04,532.53,4997.81
Clothing,Premium Shopper,Large Malls / Complexes,Instant Gratification Sale,274297.81,98,2798.96,650.01,4993.08
Clothing,Premium Shopper,Large Malls / Complexes,Limited Time Treasures,289809.33,112,2587.58,533.05,4928.61
Clothing,Premium Shopper,Large Malls / Complexes,Loyalty Rewards Blast,264947.23,91,2911.51,530.81,4971.34
Clothing,Premium Shopper,Large Malls / Complexes,Mega Weekend Bonanza,272226.27,98,2777.82,504.47,4926.49
Clothing,Premium Shopper,Large Malls / Complexes,Mid-Year Madness,345902.36,130,2660.79,510.73,4954.28
Clothing,Premium Shopper,Large Malls / Complexes,Midnight Madness,277566.09,97,2861.51,670.08,4981.82
Clothing,Premium Shopper,Large Malls / Complexes,Mystery Discount Days,240014.07,88,2727.43,525.17,4968.03
Clothing,Premium Shopper,Large Malls / Complexes,New Arrival Showcase,250248.94,101,2477.71,513.68,4660.11
Clothing,Premium Shopper,Large Malls / Complexes,New Product Launch Promo,297678.30,116,2566.19,500.83,4967.60
Clothing,Premium Shopper,Large Malls / Complexes,New Year Kickoff,288229.79,117,2463.50,546.56,4934.90
Clothing,Premium Shopper,Large Malls / Complexes,Price Drop Parade,275161.30,101,2724.37,550.15,4995.02
Clothing,Premium Shopper,Large Malls / Complexes,Red Tag Clearance,319797.67,119,2687.38,502.58,4968.02
Clothing,Premium Shopper,Large Malls / Complexes,Seasonal Surprise Box,259413.38,98,2647.08,545.74,4948.54
Clothing,Premium Shopper,Large Malls / Complexes,Shop & Save Spectacular,253745.83,94,2699.42,547.57,4911.99
Clothing,Premium Shopper,Large Malls / Complexes,Smart Shopper Week,226731.84,84,2699.19,544.05,4993.60
Clothing,Premium Shopper,Large Malls / Complexes,Spring Refresh Event,327754.36,113,2900.48,542.56,4985.65
Clothing,Premium Shopper,Large Malls / Complexes,Spring Splash Discounts,241127.50,89,2709.30,594.99,4933.73
Clothing,Premium Shopper,Large Malls / Complexes,Summer Sizzle Promo,269322.60,101,2666.56,599.07,4974.59
Clothing,Premium Shopper,Large Malls / Complexes,Super Savings Week,256611.26,90,2851.24,590.06,4908.70
Clothing,Premium Shopper,Large Malls / Complexes,Ultimate Value Event,278341.52,110,2530.38,504.23,4909.30
Clothing,Premium Shopper,Large Malls / Complexes,VIP Access Sale,267086.79,93,2871.90,501.68,4949.50
Clothing,Premium Shopper,Large Malls / Complexes,Weekend Warrior Specials,281663.45,106,2657.20,609.78,4923.54
Clothing,Premium Shopper,Large Malls / Complexes,Winter Clearance Carnival,298352.70,112,2663.86,508.47,4979.50
Clothing,Premium Shopper,Large Malls / Complexes,Winter Wonders Sale,281113.60,108,2602.90,552.63,4919.87
Clothing,Premium Shopper,Small Stores / Shops,12 Days of Deals,281769.66,103,2735.63,514.32,4987.39
Clothing,Premium Shopper,Small Stores / Shops,Autumn Deals Drive,297672.90,101,2947.26,549.59,4982.95
Clothing,Premium Shopper,Small Stores / Shops,BOGO Blitz,285044.42,107,2663.97,510.11,4936.64
Clothing,Premium Shopper,Small Stores / Shops,Back to School Boost,264892.63,89,2976.32,576.60,4953.05
Clothing,Premium Shopper,Small Stores / Shops,Birthday Bash Sale,318611.51,107,2977.68,548.18,4986.93
Clothing,Premium Shopper,Small Stores / Shops,Black Friday Blowout,357432.40,124,2882.52,512.94,4960.98
Clothing,Premium Shopper,Small Stores / Shops,Cart Crasher Campaign,257598.67,89,2894.37,541.70,4967.90
Clothing,Premium Shopper,Small Stores / Shops,Cashback Carnival,291542.64,109,2674.70,578.43,4985.43
Clothing,Premium Shopper,Small Stores / Shops,Clearance Countdown,332611.76,121,2748.86,562.79,4985.37
Clothing,Premium Shopper,Small Stores / Shops,Countdown to Savings,252453.48,98,2576.06,549.28,4943.87
Clothing,Premium Shopper,Small Stores / Shops,Customer Appreciation Week,373579.66,128,2918.59,534.61,4996.89
Clothing,Premium Shopper,Small Stores / Shops,Cyber Monday Mania,282161.03,104,2713.09,535.87,4917.69
Clothing,Premium Shopper,Small Stores / Shops,Deal of the Month,282282.88,103,2740.61,507.82,4847.21
Clothing,Premium Shopper,Small Stores / Shops,Double Points Bonanza,366791.12,125,2934.33,522.83,4979.52
Clothing,Premium Shopper,Small Stores / Shops,Early Bird Specials,298352.79,109,2737.18,509.91,4968.50
Clothing,Premium Shopper,Small Stores / Shops,End of Season Sale,297075.07,103,2884.22,505.48,4978.41
Clothing,Premium Shopper,Small Stores / Shops,Exclusive Insider Offers,329516.88,121,2723.28,500.07,4981.25
Clothing,Premium Shopper,Small Stores / Shops,Festive Fever Promo,328691.60,122,2694.19,568.75,4929.52
Clothing,Premium Shopper,Small Stores / Shops,Final Call Frenzy,261657.09,101,2590.66,517.29,4960.70
Clothing,Premium Shopper,Small Stores / Shops,Flash Frenzy Friday,285897.17,111,2575.65,550.67,4992.34
Clothing,Premium Shopper,Small Stores / Shops,"Gift More, Spend Less",304706.47,106,2874.59,542.81,4988.67
Clothing,Premium Shopper,Small Stores / Shops,Golden Hour Bargains,336518.31,113,2978.04,506.24,4998.56
Clothing,Premium Shopper,Small Stores / Shops,Green Weekend Deals,320565.09,110,2914.23,525.50,4992.17
Clothing,Premium Shopper,Small Stores / Shops,Happy Hour Discounts,254600.32,93,2737.64,538.42,4916.97
Clothing,Premium Shopper,Small Stores / Shops,Holiday Shopping Rush,265251.27,105,2526.20,507.23,4997.57
Clothing,Premium Shopper,Small Stores / Shops,Hot Picks Promo,308731.26,107,2885.34,523.47,4972.20
Clothing,Premium Shopper,Small Stores / Shops,Instant Gratification Sale,312309.56,106,2946.32,537.35,4938.08
Clothing,Premium Shopper,Small Stores / Shops,Limited Time Treasures,301021.74,114,2640.54,511.13,4958.77
Clothing,Premium Shopper,Small Stores / Shops,Loyalty Rewards Blast,291016.71,101,2881.35,636.28,4996.42
Clothing,Premium Shopper,Small Stores / Shops,Mega Weekend Bonanza,282613.90,103,2743.82,610.53,4980.15
Clothing,Premium Shopper,Small Stores / Shops,Mid-Year Madness,299514.31,106,2825.61,517.27,4920.96
Clothing,Premium Shopper,Small Stores / Shops,Midnight Madness,292553.30,105,2786.22,512.97,4986.57
Clothing,Premium Shopper,Small Stores / Shops,Mystery Discount Days,300911.85,105,2865.83,644.44,4980.80
Clothing,Premium Shopper,Small Stores / Shops,New Arrival Showcase,281255.80,98,2869.96,686.77,4996.20
Clothing,Premium Shopper,Small Stores / Shops,New Product Launch Promo,323175.64,111,2911.49,541.74,4984.79
Clothing,Premium Shopper,Small Stores / Shops,New Year Kickoff,271680.89,102,2663.54,511.03,4819.91
Clothing,Premium Shopper,Small Stores / Shops,Price Drop Parade,332908.01,124,2684.74,508.98,4996.80
Clothing,Premium Shopper,Small Stores / Shops,Red Tag Clearance,305026.57,120,2541.89,532.18,4970.08
Clothing,Premium Shopper,Small Stores / Shops,Seasonal Surprise Box,326199.28,115,2836.52,569.27,4982.46
Clothing,Premium Shopper,Small Stores / Shops,Shop & Save Spectacular,371354.81,129,2878.72,555.05,4989.80
Clothing,Premium Shopper,Small Stores / Shops,Smart Shopper Week,333103.31,122,2730.36,518.72,4997.07
Clothing,Premium Shopper,Small Stores / Shops,Spring Refresh Event,259857.19,96,2706.85,515.97,4902.53
Clothing,Premium Shopper,Small Stores / Shops,Spring Splash Discounts,329248.60,119,2766.79,548.00,4957.12
Clothing,Premium Shopper,Small Stores / Shops,Summer Sizzle Promo,266033.87,105,2533.66,556.96,4876.38
Clothing,Premium Shopper,Small Stores / Shops,Super Savings Week,277485.31,107,2593.32,510.99,4929.71
Clothing,Premium Shopper,Small Stores / Shops,Ultimate Value Event,260088.06,90,2889.87,500.17,4997.25
Clothing,Premium Shopper,Small Stores / Shops,VIP Access Sale,377824.38,125,3022.60,572.74,4974.51
Clothing,Premium Shopper,Small Stores / Shops,Weekend Warrior Specials,280534.62,103,2723.64,533.71,4995.02
Clothing,Premium Shopper,Small Stores / Shops,Winter Clearance Carnival,274024.12,101,2713.11,524.08,4939.02
Clothing,Premium Shopper,Small Stores / Shops,Winter Wonders Sale,323137.97,119,2715.45,598.16,4968.00
Clothing,Premium Shopper,Supermarkets ,12 Days of Deals,296448.79,109,2719.71,502.77,4975.64
Clothing,Premium Shopper,Supermarkets ,Autumn Deals Drive,315181.74,108,2918.35,590.80,4899.06
Clothing,Premium Shopper,Supermarkets ,BOGO Blitz,320439.31,122,2626.55,526.73,4976.65
Clothing,Premium Shopper,Supermarkets ,Back to School Boost,288609.13,105,2748.66,567.97,4963.96
Clothing,Premium Shopper,Supermarkets ,Birthday Bash Sale,283460.89,106,2674.16,517.04,4963.09
Clothing,Premium Shopper,Supermarkets ,Black Friday Blowout,283682.18,107,2651.24,546.08,4986.73
Clothing,Premium Shopper,Supermarkets ,Cart Crasher Campaign,386681.31,132,2929.40,525.18,4996.89
Clothing,Premium Shopper,Supermarkets ,Cashback Carnival,268979.60,104,2586.34,533.54,4971.28
Clothing,Premium Shopper,Supermarkets ,Clearance Countdown,355148.88,119,2984.44,678.36,4994.91
Clothing,Premium Shopper,Supermarkets ,Countdown to Savings,379228.55,139,2728.26,510.74,4991.40
Clothing,Premium Shopper,Supermarkets ,Customer Appreciation Week,347502.71,126,2757.96,544.16,4998.60
Clothing,Premium Shopper,Supermarkets ,Cyber Monday Mania,314851.57,116,2714.24,504.42,4993.48
Clothing,Premium Shopper,Supermarkets ,Deal of the Month,323362.90,118,2740.36,559.31,4980.89
Clothing,Premium Shopper,Supermarkets ,Double Points Bonanza,343174.82,126,2723.61,530.89,4933.54
Clothing,Premium Shopper,Supermarkets ,Early Bird Specials,324785.35,114,2848.99,523.42,4979.29
Clothing,Premium Shopper,Supermarkets ,End of Season Sale,293953.84,113,2601.36,509.09,4997.08
Clothing,Premium Shopper,Supermarkets ,Exclusive Insider Offers,238276.09,85,2803.25,577.68,4962.12
Clothing,Premium Shopper,Supermarkets ,Festive Fever Promo,304933.50,110,2772.12,591.12,4964.12
Clothing,Premium Shopper,Supermarkets ,Final Call Frenzy,387780.04,136,2851.32,598.16,4938.88
Clothing,Premium Shopper,Supermarkets ,Flash Frenzy Friday,267161.58,101,2645.16,509.03,4948.58
Clothing,Premium Shopper,Supermarkets ,"Gift More, Spend Less",258686.53,102,2536.14,533.89,4868.71
Clothing,Premium Shopper,Supermarkets ,Golden Hour Bargains,306015.13,111,2756.89,541.53,4901.65
Clothing,Premium Shopper,Supermarkets ,Green Weekend Deals,335245.89,126,2660.68,518.83,4982.11
Clothing,Premium Shopper,Supermarkets ,Happy Hour Discounts,416088.60,140,2972.06,517.05,4983.25
Clothing,Premium Shopper,Supermarkets ,Holiday Shopping Rush,322203.61,120,2685.03,514.56,4860.67
Clothing,Premium Shopper,Supermarkets ,Hot Picks Promo,308688.72,105,2939.89,549.86,4989.52
Clothing,Premium Shopper,Supermarkets ,Instant Gratification Sale,227342.72,83,2739.07,515.12,4985.74
Clothing,Premium Shopper,Supermarkets ,Limited Time Treasures,337762.07,109,3098.73,589.77,4974.73
Clothing,Premium Shopper,Supermarkets ,Loyalty Rewards Blast,271333.30,100,2713.33,530.25,4917.94
Clothing,Premium Shopper,Supermarkets ,Mega Weekend Bonanza,316336.94,121,2614.35,622.74,4844.06
Clothing,Premium Shopper,Supermarkets ,Mid-Year Madness,283693.29,108,2626.79,523.00,4979.78
Clothing,Premium Shopper,Supermarkets ,Midnight Madness,328594.06,112,2933.88,530.37,4972.50
Clothing,Premium Shopper,Supermarkets ,Mystery Discount Days,305293.12,116,2631.84,503.54,4973.22
Clothing,Premium Shopper,Supermarkets ,New Arrival Showcase,324728.71,123,2640.07,577.84,4953.75
Clothing,Premium Shopper,Supermarkets ,New Product Launch Promo,272938.88,100,2729.39,528.04,4835.46
Clothing,Premium Shopper,Supermarkets ,New Year Kickoff,333485.67,118,2826.15,506.98,4956.24
Clothing,Premium Shopper,Supermarkets ,Price Drop Parade,258860.33,100,2588.60,539.68,4991.55
Clothing,Premium Shopper,Supermarkets ,Red Tag Clearance,339755.78,110,3088.69,519.78,4946.25
Clothing,Premium Shopper,Supermarkets ,Seasonal Surprise Box,287481.18,100,2874.81,747.02,4900.86
Clothing,Premium Shopper,Supermarkets ,Shop & Save Spectacular,317187.61,109,2909.98,609.64,4988.37
Clothing,Premium Shopper,Supermarkets ,Smart Shopper Week,324873.89,109,2980.49,534.11,4989.29
Clothing,Premium Shopper,Supermarkets ,Spring Refresh Event,341210.96,124,2751.70,508.91,4918.94
Clothing,Premium Shopper,Supermarkets ,Spring Splash Discounts,360577.00,126,2861.72,508.64,4997.44
Clothing,Premium Shopper,Supermarkets ,Summer Sizzle Promo,334126.53,120,2784.39,506.24,4959.46
Clothing,Premium Shopper,Supermarkets ,Super Savings Week,312923.48,123,2544.09,534.41,4953.24
Clothing,Premium Shopper,Supermarkets ,Ultimate Value Event,294001.01,109,2697.26,506.18,4987.96
Clothing,Premium Shopper,Supermarkets ,VIP Access Sale,354236.47,131,2704.10,542.18,4937.25
Clothing,Premium Shopper,Supermarkets ,Weekend Warrior Specials,329273.06,113,2913.92,670.31,4935.93
Clothing,Premium Shopper,Supermarkets ,Winter Clearance Carnival,283229.20,105,2697.42,517.38,4972.12
Clothing,Premium Shopper,Supermarkets ,Winter Wonders Sale,303823.22,112,2712.71,505.91,4929.57
Electronics,Budget Shopper,Large Malls / Complexes,12 Days of Deals,223736.93,85,2632.20,512.48,4990.97
Electronics,Budget Shopper,Large Malls / Complexes,Autumn Deals Drive,268950.45,100,2689.50,520.68,4935.47
Electronics,Budget Shopper,Large Malls / Complexes,BOGO Blitz,228211.62,80,2852.65,556.50,4967.43
Electronics,Budget Shopper,Large Malls / Complexes,Back to School Boost,237137.36,90,2634.86,550.37,4953.99
Electronics,Budget Shopper,Large Malls / Complexes,Birthday Bash Sale,346654.97,117,2962.86,597.50,4978.05
Electronics,Budget Shopper,Large Malls / Complexes,Black Friday Blowout,313509.55,108,2902.87,508.22,4994.38
Electronics,Budget Shopper,Large Malls / Complexes,Cart Crasher Campaign,277305.27,113,2454.03,508.39,4975.27
Electronics,Budget Shopper,Large Malls / Complexes,Cashback Carnival,282705.35,98,2884.75,538.48,4992.15
Electronics,Budget Shopper,Large Malls / Complexes,Clearance Countdown,298866.12,116,2576.43,527.99,4924.47
Electronics,Budget Shopper,Large Malls / Complexes,Countdown to Savings,312303.21,110,2839.12,504.78,4989.61
Electronics,Budget Shopper,Large Malls / Complexes,Customer Appreciation Week,272443.62,100,2724.44,504.71,4967.80
Electronics,Budget Shopper,Large Malls / Complexes,Cyber Monday Mania,248272.51,96,2586.17,520.98,4972.99
Electronics,Budget Shopper,Large Malls / Complexes,Deal of the Month,325762.98,113,2882.86,502.25,4905.11
Electronics,Budget Shopper,Large Malls / Complexes,Double Points Bonanza,286890.11,108,2656.39,502.69,4901.94
Electronics,Budget Shopper,Large Malls / Complexes,Early Bird Specials,305131.34,113,2700.28,510.85,4976.66
Electronics,Budget Shopper,Large Malls / Complexes,End of Season Sale,278464.57,106,2627.02,510.44,4967.22
Electronics,Budget Shopper,Large Malls / Complexes,Exclusive Insider Offers,309922.56,118,2626.46,516.09,4988.76
Electronics,Budget Shopper,Large Malls / Complexes,Festive Fever Promo,243328.29,94,2588.60,523.00,4996.41
Electronics,Budget Shopper,Large Malls / Complexes,Final Call Frenzy,323695.39,115,2814.74,588.62,4900.27
Electronics,Budget Shopper,Large Malls / Complexes,Flash Frenzy Friday,274170.86,96,2855.95,578.33,4932.56
Electronics,Budget Shopper,Large Malls / Complexes,"Gift More, Spend Less",276879.98,97,2854.43,543.91,4998.35
Electronics,Budget Shopper,Large Malls / Complexes,Golden Hour Bargains,284242.95,102,2786.70,552.56,4983.42
Electronics,Budget Shopper,Large Malls / Complexes,Green Weekend Deals,260397.61,94,2770.19,537.96,4979.75
Electronics,Budget Shopper,Large Malls / Complexes,Happy Hour Discounts,279846.24,99,2826.73,679.46,4961.76
Electronics,Budget Shopper,Large Malls / Complexes,Holiday Shopping Rush,315002.13,112,2812.52,519.96,4999.40
Electronics,Budget Shopper,Large Malls / Complexes,Hot Picks Promo,296532.47,104,2851.27,707.60,4974.36
Electronics,Budget Shopper,Large Malls / Complexes,Instant Gratification Sale,308657.72,107,2884.65,538.85,4978.35
Electronics,Budget Shopper,Large Malls / Complexes,Limited Time Treasures,261470.02,98,2668.06,647.78,4985.37
Electronics,Budget Shopper,Large Malls / Complexes,Loyalty Rewards Blast,302506.71,115,2630.49,529.29,4985.06
Electronics,Budget Shopper,Large Malls / Complexes,Mega Weekend Bonanza,344726.25,110,3133.88,536.44,4980.39
Electronics,Budget Shopper,Large Malls / Complexes,Mid-Year Madness,312451.06,105,2975.72,502.59,4956.28
Electronics,Budget Shopper,Large Malls / Complexes,Midnight Madness,300231.10,111,2704.78,538.82,4968.24
Electronics,Budget Shopper,Large Malls / Complexes,Mystery Discount Days,292743.23,106,2761.73,500.80,4959.74
Electronics,Budget Shopper,Large Malls / Complexes,New Arrival Showcase,317258.98,108,2937.58,641.89,4985.75
Electronics,Budget Shopper,Large Malls / Complexes,New Product Launch Promo,341218.89,125,2729.75,559.65,4998.61
Electronics,Budget Shopper,Large Malls / Complexes,New Year Kickoff,274641.53,98,2802.46,501.48,4945.41
Electronics,Budget Shopper,Large Malls / Complexes,Price Drop Parade,297993.83,104,2865.33,500.55,4973.94
Electronics,Budget Shopper,Large Malls / Complexes,Red Tag Clearance,307708.21,113,2723.08,525.40,4958.13
Electronics,Budget Shopper,Large Malls / Complexes,Seasonal Surprise Box,342480.93,126,2718.10,504.53,4966.81
Electronics,Budget Shopper,Large Malls / Complexes,Shop & Save Spectacular,264648.04,99,2673.21,529.40,4910.88
Electronics,Budget Shopper,Large Malls / Complexes,Smart Shopper Week,278802.44,102,2733.36,576.12,4888.79
Electronics,Budget Shopper,Large Malls / Complexes,Spring Refresh Event,292178.80,101,2892.86,542.75,4991.42
Electronics,Budget Shopper,Large Malls / Complexes,Spring Splash Discounts,257890.10,89,2897.64,551.13,4986.75
Electronics,Budget Shopper,Large Malls / Complexes,Summer Sizzle Promo,257139.58,86,2990.00,657.22,4906.14
Electronics,Budget Shopper,Large Malls / Complexes,Super Savings Week,244615.34,94,2602.29,545.86,4995.54
Electronics,Budget Shopper,Large Malls / Complexes,Ultimate Value Event,246013.36,91,2703.44,550.96,4959.08
Electronics,Budget Shopper,Large Malls / Complexes,VIP Access Sale,331357.01,119,2784.51,548.35,4969.11
Electronics,Budget Shopper,Large Malls / Complexes,Weekend Warrior Specials,265085.50,89,2978.49,574.02,4882.47
Electronics,Budget Shopper,Large Malls / Complexes,Winter Clearance Carnival,339408.74,120,2828.41,580.73,4949.39
Electronics,Budget Shopper,Large Malls / Complexes,Winter Wonders Sale,273121.89,110,2482.93,538.27,4961.49
Electronics,Budget Shopper,Small Stores / Shops,12 Days of Deals,274727.86,100,2747.28,545.75,4988.99
Electronics,Budget Shopper,Small Stores / Shops,Autumn Deals Drive,275553.79,96,2870.35,502.24,4974.49
Electronics,Budget Shopper,Small Stores / Shops,BOGO Blitz,236104.01,94,2511.74,505.45,4960.74
Electronics,Budget Shopper,Small Stores / Shops,Back to School Boost,348119.47,123,2830.24,511.72,4994.30
Electronics,Budget Shopper,Small Stores / Shops,Birthday Bash Sale,352214.28,128,2751.67,504.53,4948.94
Electronics,Budget Shopper,Small Stores / Shops,Black Friday Blowout,366811.94,130,2821.63,522.18,4950.03
Electronics,Budget Shopper,Small Stores / Shops,Cart Crasher Campaign,256471.71,92,2787.74,504.62,4988.86
Electronics,Budget Shopper,Small Stores / Shops,Cashback Carnival,319769.09,111,2880.80,574.05,4988.47
Electronics,Budget Shopper,Small Stores / Shops,Clearance Countdown,365469.57,124,2947.34,512.11,4991.96
Electronics,Budget Shopper,Small Stores / Shops,Countdown to Savings,333367.37,117,2849.29,567.34,4940.36
Electronics,Budget Shopper,Small Stores / Shops,Customer Appreciation Week,330849.98,116,2852.16,518.89,4991.30
Electronics,Budget Shopper,Small Stores / Shops,Cyber Monday Mania,307227.95,115,2671.55,536.42,4999.28
Electronics,Budget Shopper,Small Stores / Shops,Deal of the Month,257033.04,92,2793.84,514.44,4981.77
Electronics,Budget Shopper,Small Stores / Shops,Double Points Bonanza,264822.28,104,2546.37,500.59,4997.47
